,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Filename,Fruiting Status
1934,1934,1934,1934,UVMVT092809.jpg,True
1935,1935,1935,1935,NEBC00687025.jpg,True
1936,1936,1936,1936,NHA-681604.jpg,True
1937,1937,1937,1937,NEBC00676644.jpg,True
1938,1938,1938,1938,GH00773486.jpg,True
1939,1939,1939,1939,NHA-549214.jpg,True
1940,1940,1940,1940,NEBC00679372.jpg,True
1941,1941,1941,1941,e77d2b8961fd5a949aaaeddbfeccfca5c1a5dcc530699d363b8b24e84228039d.jpg,True
1942,1942,1942,1942,GH00736446.jpg,True
1943,1943,1943,1943,CCSU-00799.jpg,True
1944,1944,1944,1944,NEBC00677202.jpg,True
1945,1945,1945,1945,NEBC00642790.jpg,True
1946,1946,1946,1946,NEBC00686552.jpg,True
1947,1947,1947,1947,NEBC00649180.jpg,True
1948,1948,1948,1948,NEBC00767104.jpg,True
1949,1949,1949,1949,A01039233.jpg,True
1950,1950,1950,1950,NEBC00648937.jpg,True
1951,1951,1951,1951,NEBC00602090.jpg,True
1952,1952,1952,1952,YU.069913.jpg,True
1953,1953,1953,1953,NEBC00630934.jpg,True
1954,1954,1954,1954,60cc9e4d47af0e0e3dcb025ab45864701e618f9e96529966f0600e513123e997.jpg,True
1955,1955,1955,1955,KESC09545.jpg,True
1956,1956,1956,1956,97150ff899b2e563dbdf85ad46e0f22d717bd2998b2c78b2e9b240a7d47d9f2f.jpg,True
1957,1957,1957,1957,NHA-546378.jpg,True
1958,1958,1958,1958,NHA-709109.jpg,True
1959,1959,1959,1959,NEBC00757447.jpg,True
1960,1960,1960,1960,NHA-506295.jpg,True
1961,1961,1961,1961,NEBC00682376.jpg,True
1962,1962,1962,1962,MAINE00042880.jpg,True
1963,1963,1963,1963,NEBC00744081.jpg,True
1964,1964,1964,1964,NHA-546530.jpg,True
1965,1965,1965,1965,YU055472-large.jpg,True
1966,1966,1966,1966,00311427.jpg,True
1967,1967,1967,1967,NEBC01068886.jpg,True
1968,1968,1968,1968,9b51a2f6192d2c56b35bcf6ddaeb3576042f1dd6e86b22adb7bc524b3683020a.jpg,True
1969,1969,1969,1969,NEBC00767939.jpg,True
1970,1970,1970,1970,HF001691.jpg,True
1971,1971,1971,1971,00412074.jpg,True
1972,1972,1972,1972,NEBC00661848.jpg,True
1973,1973,1973,1973,NEBC00682131.jpg,True
1974,1974,1974,1974,CCNL-10942.jpg,True
1975,1975,1975,1975,NEBC01074347.jpg,True
1976,1976,1976,1976,NHA-695017.jpg,True
1977,1977,1977,1977,93f4b018776ea6262d43d8d0d09b56a11eddfb11c44dc98622290ee8221c2159.jpg,True
1978,1978,1978,1978,5a5f95042b2621bd1b0f84c41af1f4d9a4ba5322a7a64b0b299f6dd1b3533c39.jpg,True
1979,1979,1979,1979,GH01023384.jpg,True
1980,1980,1980,1980,00372001.jpg,True
1981,1981,1981,1981,NEBC00630905.jpg,True
1982,1982,1982,1982,NEBC00423302.jpg,True
1983,1983,1983,1983,NEBC00483944.jpg,True
1984,1984,1984,1984,YU.074082.jpg,True
1985,1985,1985,1985,NEBC00760644.jpg,True
1986,1986,1986,1986,GH00642394.jpg,True
1987,1987,1987,1987,GH00760606.jpg,True
1988,1988,1988,1988,NEBC01068843.jpg,True
1989,1989,1989,1989,NHA-551266.jpg,True
1990,1990,1990,1990,GH00762053.jpg,True
1991,1991,1991,1991,NHA-697271.jpg,True
1992,1992,1992,1992,NEBC00676540.jpg,True
1993,1993,1993,1993,UVMVT089804.jpg,True
1994,1994,1994,1994,NHA-597880.jpg,True
1995,1995,1995,1995,WSCH003542.jpg,True
1996,1996,1996,1996,NEBC01075570.jpg,True
1997,1997,1997,1997,00396434.jpg,True
1998,1998,1998,1998,WCSU-02726.jpg,True
1999,1999,1999,1999,NEBC00686258.jpg,True
2000,2000,2000,2000,NEBC01023361.jpg,True
2001,2001,2001,2001,KIRI-09126.jpg,True
2002,2002,2002,2002,NHA-723977.jpg,True
2003,2003,2003,2003,GH00627537.jpg,True
2004,2004,2004,2004,NEBC01074219.jpg,True
2005,2005,2005,2005,GH00767057.jpg,True
2006,2006,2006,2006,CBS019472-large.jpg,True
2007,2007,2007,2007,GH01039867.jpg,True
2008,2008,2008,2008,GH00738622.jpg,True
2009,2009,2009,2009,GH00772988.jpg,True
2010,2010,2010,2010,NEBC00753934.jpg,True
2011,2011,2011,2011,fce4c72dcc8ad52257cda0799e608066db6b69040ea33b5ac36b2fbbf16120df.jpg,True
2012,2012,2012,2012,CCNL-03689.jpg,True
2013,2013,2013,2013,NEBC00743860.jpg,True
2014,2014,2014,2014,00415318.jpg,True
2015,2015,2015,2015,GH00674214.jpg,True
2016,2016,2016,2016,GH00642300.jpg,True
2017,2017,2017,2017,GH00640475.jpg,True
2018,2018,2018,2018,A01076784.jpg,True
2019,2019,2019,2019,NEBC00744611.jpg,True
2020,2020,2020,2020,GH01047958.jpg,True
2021,2021,2021,2021,NEBC01057272.jpg,True
2022,2022,2022,2022,NHA-549460.jpg,True
2023,2023,2023,2023,NEBC00772513.jpg,True
2024,2024,2024,2024,NEBC00640330.jpg,True
2025,2025,2025,2025,NHA-517703.jpg,True
2026,2026,2026,2026,00396786.jpg,True
2027,2027,2027,2027,NHA-517856.jpg,True
2028,2028,2028,2028,YU059356-large.jpg,True
2029,2029,2029,2029,00403598.jpg,True
2030,2030,2030,2030,NEBC00820728.jpg,True
2031,2031,2031,2031,GH00755913.jpg,True
2032,2032,2032,2032,MAINE00032443.jpg,True
2033,2033,2033,2033,7388fd99c1bca081d00c238b57896016d1aec30ff36789d6171271e1299167f8.jpg,True
2034,2034,2034,2034,NHA-505069.jpg,True
2035,2035,2035,2035,NEBC01075655.jpg,True
2036,2036,2036,2036,NEBC00647862.jpg,True
2037,2037,2037,2037,YU058297-large.jpg,True
2038,2038,2038,2038,NHA-709052.jpg,True
2039,2039,2039,2039,00398326.jpg,True
2040,2040,2040,2040,00397628.jpg,True
2041,2041,2041,2041,YU.102007.jpg,True
2042,2042,2042,2042,a125cf950ec3f2394f9557ec8de7ef1d7b6d2745cf9fca87a78900a538c1705f.jpg,True
2043,2043,2043,2043,00366889.jpg,True
2044,2044,2044,2044,YU058423-large.jpg,True
2045,2045,2045,2045,NHA-551331.jpg,True
2046,2046,2046,2046,A00744093.jpg,True
2047,2047,2047,2047,UVMVT088103.jpg,True
2048,2048,2048,2048,YU058657-large.jpg,True
2049,2049,2049,2049,CBS033157-large.jpg,True
2050,2050,2050,2050,UVMVT097810.jpg,True
2051,2051,2051,2051,GH01039266.jpg,True
2052,2052,2052,2052,GH01075248.jpg,True
2053,2053,2053,2053,00396408.jpg,True
2054,2054,2054,2054,00414096.jpg,True
2055,2055,2055,2055,NEBC00772942.jpg,True
2056,2056,2056,2056,NEBC01074363.jpg,True
2057,2057,2057,2057,NHA-505444.jpg,True
2058,2058,2058,2058,NHA-695352.jpg,True
2059,2059,2059,2059,NEBC00774989.jpg,True
2060,2060,2060,2060,9d75962a23b6a18cb3564f17f5116fb86302b19f2262d97aa30d143ba9d5a2e2.jpg,True
2061,2061,2061,2061,de583d01d51151dc7d348ec03d2a3eeea0bc03a3cc98fa9ef90d65b7d536ad3f.jpg,True
2062,2062,2062,2062,ef433b417e480c5a23bfb5996cf12124ba5adf60f637eb8fa04935209cd76359.jpg,True
2063,2063,2063,2063,NEBC01073393.jpg,True
2064,2064,2064,2064,NEBC00740884.jpg,True
2065,2065,2065,2065,NEBC00759366.jpg,True
2066,2066,2066,2066,NHA-543625.jpg,True
2067,2067,2067,2067,NHA-715929.jpg,True
2068,2068,2068,2068,00414437.jpg,True
2069,2069,2069,2069,NHA-502619.jpg,True
2070,2070,2070,2070,KIRI-09541.jpg,True
2071,2071,2071,2071,WSCH004609.jpg,True
2072,2072,2072,2072,4520d23b0726d6f412229efe5e5e7d8fb81b12a4ef199dbdcceed253685871b8.jpg,True
2073,2073,2073,2073,NEBC00687059.jpg,True
2074,2074,2074,2074,NHA-549116.jpg,True
2075,2075,2075,2075,NEBC00743281.jpg,True
2076,2076,2076,2076,NEBC01068580.jpg,True
2077,2077,2077,2077,05b4d1136d3406bac63f8183e1c1ea367e77542ea2901bd098b8bc1fbb33f015.jpg,True
2078,2078,2078,2078,NHA-548248.jpg,True
2079,2079,2079,2079,00412012.jpg,True
2080,2080,2080,2080,NEBC00682584.jpg,True
2081,2081,2081,2081,NEBC01072168.jpg,True
2082,2082,2082,2082,UVMVT087371.jpg,True
2083,2083,2083,2083,NEBC00642482.jpg,True
2084,2084,2084,2084,CBS031146-large.jpg,True
2085,2085,2085,2085,00368730.jpg,True
2086,2086,2086,2086,ddeca68010c0550da1903c4f91ac5664307169873d610f0172de6da1902ca1a9.jpg,True
2087,2087,2087,2087,GH01073864.jpg,True
2088,2088,2088,2088,NHA-511836.jpg,True
2089,2089,2089,2089,c6bd241cfaf61cd71c093dfb63bad2eb90baceb84e49877bda97d4ad050fe599.jpg,True
2090,2090,2090,2090,NEBC00666597.jpg,True
2091,2091,2091,2091,NEBC01070929.jpg,True
2092,2092,2092,2092,NEBC01040312.jpg,True
2093,2093,2093,2093,ec0f41dce930192a924f672de30b1d46a4ac1cd5aed99f006db79196720eaf13.jpg,True
2094,2094,2094,2094,NHA-505441.jpg,True
2095,2095,2095,2095,CBS033129-large.jpg,True
2096,2096,2096,2096,NHA-681606.jpg,True
2097,2097,2097,2097,NHA-697306.jpg,True
2098,2098,2098,2098,60fb3b46e7553146abc491bc8d06822cf963d88cd6cdbd6d86869c28c9d91060.jpg,True
2099,2099,2099,2099,NEBC00642339.jpg,True
2100,2100,2100,2100,YU.077353.jpg,True
2101,2101,2101,2101,GH01068552.jpg,True
2102,2102,2102,2102,NEBC00630902.jpg,True
2103,2103,2103,2103,A00716372.jpg,True
2104,2104,2104,2104,00375923.jpg,True
2105,2105,2105,2105,YU.077448.jpg,True
2106,2106,2106,2106,CCSU-04555.jpg,True
2107,2107,2107,2107,00315780.jpg,True
2108,2108,2108,2108,NEBC00348859.jpg,True
2109,2109,2109,2109,GH01068866.jpg,True
2110,2110,2110,2110,NHA-549024.jpg,True
2111,2111,2111,2111,A00634435.jpg,True
2112,2112,2112,2112,CBS028195-large.jpg,True
2113,2113,2113,2113,ECON00666741.jpg,True
2114,2114,2114,2114,00401723.jpg,True
2115,2115,2115,2115,NEBC01073488.jpg,True
2116,2116,2116,2116,GH00767135.jpg,True
2117,2117,2117,2117,NEBC00602264.jpg,True
2118,2118,2118,2118,NEBC00740635.jpg,True
2119,2119,2119,2119,00415502.jpg,True
2120,2120,2120,2120,YU.077515.jpg,True
2121,2121,2121,2121,NEBC00666620.jpg,True
2122,2122,2122,2122,NEBC01013532.jpg,True
2123,2123,2123,2123,A00649032.jpg,True
2124,2124,2124,2124,NEBC01073926.jpg,True
2125,2125,2125,2125,A00682269.jpg,True
2126,2126,2126,2126,NEBC01039254.jpg,True
2127,2127,2127,2127,CCSU-00766.jpg,True
2128,2128,2128,2128,NEBC00664615.jpg,True
2129,2129,2129,2129,00396726.jpg,True
2130,2130,2130,2130,NEBC00762367.jpg,True
2131,2131,2131,2131,GH00713126.jpg,True
2132,2132,2132,2132,NEBC00629926.jpg,True
2133,2133,2133,2133,CCNL-07725.jpg,True
2134,2134,2134,2134,NEBC00674442.jpg,True
2135,2135,2135,2135,a398328ad9d702cf2aaa25a2b81eae0777c8742c3dbcbe59297ae23eafd4f003.jpg,True
2136,2136,2136,2136,GH00387921.jpg,True
2137,2137,2137,2137,KIRI-09125.jpg,True
2138,2138,2138,2138,GH01023397.jpg,True
2139,2139,2139,2139,NEBC00676533.jpg,True
2140,2140,2140,2140,00367128.jpg,True
2141,2141,2141,2141,GH00627163.jpg,True
2142,2142,2142,2142,NEBC01069190.jpg,True
2143,2143,2143,2143,NHA-597699.jpg,True
2144,2144,2144,2144,NEBC01068682.jpg,True
2145,2145,2145,2145,NHA-510907.jpg,True
2146,2146,2146,2146,NHA-709069.jpg,True
2147,2147,2147,2147,NHA-709090.jpg,True
2148,2148,2148,2148,GH00663369.jpg,True
2149,2149,2149,2149,CBS014505-large.jpg,True
2150,2150,2150,2150,NEBC00640495.jpg,True
2151,2151,2151,2151,UVMVT126778.jpg,True
2152,2152,2152,2152,YU.072123.jpg,True
2153,2153,2153,2153,NEBC01074444.jpg,True
2154,2154,2154,2154,NEBC01075088.jpg,True
2155,2155,2155,2155,YU.078143.jpg,True
2156,2156,2156,2156,A01040345.jpg,True
2157,2157,2157,2157,KESC09773.jpg,True
2158,2158,2158,2158,NEBC00483966.jpg,True
2159,2159,2159,2159,YU061061-large.jpg,True
2160,2160,2160,2160,CBS021956-large.jpg,True
2161,2161,2161,2161,NHA-597957.jpg,True
2162,2162,2162,2162,CCNL-11190.jpg,True
2163,2163,2163,2163,WSCH003338.jpg,True
2164,2164,2164,2164,NEBC00758268.jpg,True
2165,2165,2165,2165,NEBC00649005.jpg,True
2166,2166,2166,2166,NHA-672738.jpg,True
2167,2167,2167,2167,NEBC00743785.jpg,True
2168,2168,2168,2168,54f50a38e7f70f4350c71bfa6db89e0525163b6461f482162d11b3be70757edd.jpg,True
2169,2169,2169,2169,UVMVT081381.jpg,True
2170,2170,2170,2170,NHA-597509.jpg,True
2171,2171,2171,2171,NHA-672777.jpg,True
2172,2172,2172,2172,NHA-547324.jpg,True
2173,2173,2173,2173,00311204.jpg,True
2174,2174,2174,2174,A00663252.jpg,True
2175,2175,2175,2175,NHA-517548.jpg,True
2176,2176,2176,2176,00311290.jpg,True
2177,2177,2177,2177,NEBC00583946.jpg,True
2178,2178,2178,2178,GH00568757.jpg,True
2179,2179,2179,2179,NHA-510873.jpg,True
2180,2180,2180,2180,MAINE00042411.jpg,True
2181,2181,2181,2181,14d827865b7708d045f2373f912e8de0467d71d5ca727406e347ccc0137191a0.jpg,True
2182,2182,2182,2182,00315678.jpg,True
2183,2183,2183,2183,NEBC00755419.jpg,True
2184,2184,2184,2184,WCSU-02720.jpg,True
2185,2185,2185,2185,NEBC00760093.jpg,True
2186,2186,2186,2186,GH00743989.jpg,True
2187,2187,2187,2187,NHA-597551.jpg,True
2188,2188,2188,2188,353aac548e53d1b0e47b89ff8ca7c90072c2446aa4f2eb9b47cc2f78e394b10c.jpg,True
2189,2189,2189,2189,NEBC00760755.jpg,True
2190,2190,2190,2190,GH00773411.jpg,True
2191,2191,2191,2191,GH01023446.jpg,True
2192,2192,2192,2192,NEBC00738742.jpg,True
2193,2193,2193,2193,NHA-549060.jpg,True
2194,2194,2194,2194,43c07350e6185b320eb25b6bc258226f92efb55dd9a964fe9ef9fe1173fa2726.jpg,True
2195,2195,2195,2195,NEBC00602086.jpg,True
2196,2196,2196,2196,UVMVT089811.jpg,True
2197,2197,2197,2197,NEBC00698814.jpg,True
2198,2198,2198,2198,KESC07946.jpg,True
2199,2199,2199,2199,00403034.jpg,True
2200,2200,2200,2200,CCNL-08368.jpg,True
2201,2201,2201,2201,00370693.jpg,True
2202,2202,2202,2202,YU058663-large.jpg,True
2203,2203,2203,2203,NHA-511573.jpg,True
2204,2204,2204,2204,NHA-512466.jpg,True
2205,2205,2205,2205,HF000985.jpg,True
2206,2206,2206,2206,GH01075566.jpg,True
2207,2207,2207,2207,NEBC01039240.jpg,True
2208,2208,2208,2208,NEBC00663323.jpg,True
2209,2209,2209,2209,NEBC00682572.jpg,True
2210,2210,2210,2210,GH01039080.jpg,True
2211,2211,2211,2211,GH01013571.jpg,True
2212,2212,2212,2212,NEBC00760640.jpg,True
2213,2213,2213,2213,NEBC00738596.jpg,True
2214,2214,2214,2214,NEBC00593629.jpg,True
2215,2215,2215,2215,NEBC01068788.jpg,True
2216,2216,2216,2216,HF000784.jpg,True
2217,2217,2217,2217,NEBC01073969.jpg,True
2218,2218,2218,2218,CBS027451-large.jpg,True
2219,2219,2219,2219,a27e264fc3a93229fce6ac4e2d7a0661dbbc145ab4bce5cb1e1fcd4af084c9bb.jpg,True
2220,2220,2220,2220,NHA-597792.jpg,True
2221,2221,2221,2221,UVMVT060528.jpg,True
2222,2222,2222,2222,00338697.jpg,True
2223,2223,2223,2223,NEBC00744562.jpg,True
2224,2224,2224,2224,NEBC00666599.jpg,True
2225,2225,2225,2225,NEBC00676824.jpg,True
2226,2226,2226,2226,GH00648922.jpg,True
2227,2227,2227,2227,NHA-517560.jpg,True
2228,2228,2228,2228,CBS031108-large.jpg,True
2229,2229,2229,2229,00374112.jpg,True
2230,2230,2230,2230,CBS027242-large.jpg,True
2231,2231,2231,2231,NEBC00713284.jpg,True
2232,2232,2232,2232,00402496.jpg,True
2233,2233,2233,2233,NEBC00636889.jpg,True
2234,2234,2234,2234,00412045.jpg,True
2235,2235,2235,2235,00328858.jpg,True
2236,2236,2236,2236,NEBC00686544.jpg,True
2237,2237,2237,2237,23b8ebd9397e29f77b919f60cbf861947b4f9dca95b951080fab56f7487a5757.jpg,True
2238,2238,2238,2238,NHA-511393.jpg,True
2239,2239,2239,2239,NEBC00760733.jpg,True
2240,2240,2240,2240,A00738796.jpg,True
2241,2241,2241,2241,NEBC00593647.jpg,True
2242,2242,2242,2242,NEBC00642722.jpg,True
2243,2243,2243,2243,CBS026049-large.jpg,True
2244,2244,2244,2244,NEBC00649061.jpg,True
2245,2245,2245,2245,NEBC00519085.jpg,True
2246,2246,2246,2246,WCSU-00202.jpg,True
2247,2247,2247,2247,NHA-504907.jpg,True
2248,2248,2248,2248,YU.077326.jpg,True
2249,2249,2249,2249,NEBC00820649.jpg,True
2250,2250,2250,2250,CBS034818-large.jpg,True
2251,2251,2251,2251,YU.069860.jpg,True
2252,2252,2252,2252,NEBC00767757.jpg,True
2253,2253,2253,2253,NEBC00772844.jpg,True
2254,2254,2254,2254,GH01068668.jpg,True
2255,2255,2255,2255,NEBC00677115.jpg,True
2256,2256,2256,2256,NEBC00744500.jpg,True
2257,2257,2257,2257,CBS031212-large.jpg,True
2258,2258,2258,2258,NEBC00686295.jpg,True
2259,2259,2259,2259,00401754.jpg,True
2260,2260,2260,2260,CBS029518-large.jpg,True
2261,2261,2261,2261,NHA-723542.jpg,True
2262,2262,2262,2262,00331976.jpg,True
2263,2263,2263,2263,NHA-563597.jpg,True
2264,2264,2264,2264,NEBC00630974.jpg,True
2265,2265,2265,2265,00368468.jpg,True
2266,2266,2266,2266,00402445.jpg,True
2267,2267,2267,2267,UVMVT087439.jpg,True
2268,2268,2268,2268,A00629290.jpg,True
2269,2269,2269,2269,NEBC01073398.jpg,True
2270,2270,2270,2270,NEBC00772973.jpg,True
2271,2271,2271,2271,00375154.jpg,True
2272,2272,2272,2272,NHA-696844.jpg,True
2273,2273,2273,2273,NEBC00661688.jpg,True
2274,2274,2274,2274,GH00653801.jpg,True
2275,2275,2275,2275,NEBC00682513.jpg,True
2276,2276,2276,2276,UVMVT086530.jpg,True
2277,2277,2277,2277,00331150.jpg,True
2278,2278,2278,2278,NEBC00740440.jpg,True
2279,2279,2279,2279,NHA-543238.jpg,True
2280,2280,2280,2280,NEBC00627148.jpg,True
2281,2281,2281,2281,CBS034391-large.jpg,True
2282,2282,2282,2282,A00627393.jpg,True
2283,2283,2283,2283,UVMVT087435.jpg,True
2284,2284,2284,2284,NEBC00701500.jpg,True
2285,2285,2285,2285,YU050402-large.jpg,True
2286,2286,2286,2286,YU054891-large.jpg,True
2287,2287,2287,2287,NEBC01075679.jpg,True
2288,2288,2288,2288,00402537.jpg,True
2289,2289,2289,2289,NEBC00661798.jpg,True
2290,2290,2290,2290,WCSU-02298.jpg,True
2291,2291,2291,2291,00312482.jpg,True
2292,2292,2292,2292,00396738.jpg,True
2293,2293,2293,2293,NHA-551286.jpg,True
2294,2294,2294,2294,A00593738.jpg,True
2295,2295,2295,2295,d97edbb3a7064d9f3b9c77ed59281179e816971c498b4050f073516152c5b3f2.jpg,True
2296,2296,2296,2296,NEBC00682116.jpg,True
2297,2297,2297,2297,NEBC00676572.jpg,True
2298,2298,2298,2298,NHA-547634.jpg,True
2299,2299,2299,2299,NEBC01075139.jpg,True
2300,2300,2300,2300,00313784.jpg,True
2301,2301,2301,2301,NEBC00738589.jpg,True
2302,2302,2302,2302,GH00773145.jpg,True
2303,2303,2303,2303,NEBC00715403.jpg,True
2304,2304,2304,2304,GH00663305.jpg,True
2305,2305,2305,2305,00375284.jpg,True
2306,2306,2306,2306,NHA-517722.jpg,True
2307,2307,2307,2307,GH01032856.jpg,True
2308,2308,2308,2308,7d1931ebcfc64d878df27b07fadae8b5f8528c8d0c689c26a34c6950764ec284.jpg,True
2309,2309,2309,2309,NHA-565230.jpg,True
2310,2310,2310,2310,CBS022402-large.jpg,True
2311,2311,2311,2311,NEBC00738592.jpg,True
2312,2312,2312,2312,00316427.jpg,True
2313,2313,2313,2313,GH00664645.jpg,True
2314,2314,2314,2314,NEBC00753912.jpg,True
2315,2315,2315,2315,NHA-521186.jpg,True
2316,2316,2316,2316,NHA-681638.jpg,True
2317,2317,2317,2317,NEBC00834107.jpg,True
2318,2318,2318,2318,YU.080792.jpg,True
2319,2319,2319,2319,NEBC00354746.jpg,True
2320,2320,2320,2320,00401807.jpg,True
2321,2321,2321,2321,NEBC00756204.jpg,True
2322,2322,2322,2322,ea8ecf950a21a76b6583373c9578793bcb6a54d4ece53dbb0f6fd65ce438344d.jpg,True
2323,2323,2323,2323,NHA-505946.jpg,True
2324,2324,2324,2324,00396432.jpg,True
2325,2325,2325,2325,NEBC01068676.jpg,True
2326,2326,2326,2326,NEBC00733138.jpg,True
2327,2327,2327,2327,NHA-541671.jpg,True
2328,2328,2328,2328,NEBC00661736.jpg,True
2329,2329,2329,2329,NEBC00713626.jpg,True
2330,2330,2330,2330,NEBC00583987.jpg,True
2331,2331,2331,2331,NHA-549249.jpg,True
2332,2332,2332,2332,WCSU-03846.jpg,True
2333,2333,2333,2333,NHA-549456.jpg,True
2334,2334,2334,2334,NHA-696963.jpg,True
2335,2335,2335,2335,00313220.jpg,True
2336,2336,2336,2336,00415348.jpg,True
2337,2337,2337,2337,4aa2ff64feccd72763a955d751625296b98661e266d19184b80d3a88156a9a40.jpg,True
2338,2338,2338,2338,00314363.jpg,True
2339,2339,2339,2339,YU.076296.jpg,True
2340,2340,2340,2340,CBS027179-large.jpg,True
2341,2341,2341,2341,HF000020.jpg,True
2342,2342,2342,2342,00402521.jpg,True
2343,2343,2343,2343,NEBC00686129.jpg,True
2344,2344,2344,2344,NEBC00762018.jpg,True
2345,2345,2345,2345,NEBC00630887.jpg,True
2346,2346,2346,2346,GH00772774.jpg,True
2347,2347,2347,2347,NHA-548854.jpg,True
2348,2348,2348,2348,KESC11474.jpg,True
2349,2349,2349,2349,NHA-597871.jpg,True
2350,2350,2350,2350,00397180.jpg,True
2351,2351,2351,2351,NEBC01069971.jpg,True
2352,2352,2352,2352,00401758.jpg,True
2353,2353,2353,2353,NHA-548908.jpg,True
2354,2354,2354,2354,KESC07943.jpg,True
2355,2355,2355,2355,NEBC00744022.jpg,True
2356,2356,2356,2356,UVMVT088394.jpg,True
2357,2357,2357,2357,NEBC01069953.jpg,True
2358,2358,2358,2358,NEBC01068652.jpg,True
2359,2359,2359,2359,YU062003-large.jpg,True
2360,2360,2360,2360,UVMVT089564.jpg,True
2361,2361,2361,2361,NEBC01039069.jpg,True
2362,2362,2362,2362,NEBC00681093.jpg,True
2363,2363,2363,2363,NEBC01039188.jpg,True
2364,2364,2364,2364,00398311.jpg,True
2365,2365,2365,2365,GH00762392.jpg,True
2366,2366,2366,2366,GH00773892.jpg,True
2367,2367,2367,2367,NHA-517840.jpg,True
2368,2368,2368,2368,YU055144-large.jpg,True
2369,2369,2369,2369,WSCH004781.jpg,True
2370,2370,2370,2370,A00682292.jpg,True
2371,2371,2371,2371,NEBC01075107.jpg,True
2372,2372,2372,2372,00415320.jpg,True
2373,2373,2373,2373,NEBC00629951.jpg,True
2374,2374,2374,2374,00365179.jpg,True
2375,2375,2375,2375,NEBC00612160.jpg,True
2376,2376,2376,2376,NEBC00642748.jpg,True
2377,2377,2377,2377,NHA-597685.jpg,True
2378,2378,2378,2378,00414441.jpg,True
2379,2379,2379,2379,MAINE00042426.jpg,True
2380,2380,2380,2380,YU058661-large.jpg,True
2381,2381,2381,2381,YU059331-large.jpg,True
2382,2382,2382,2382,NEBC00738617.jpg,True
2383,2383,2383,2383,CBS014516-large.jpg,True
2384,2384,2384,2384,NEBC00744575.jpg,True
2385,2385,2385,2385,BART-02501.jpg,True
2386,2386,2386,2386,NEBC00630912.jpg,True
2387,2387,2387,2387,NHA-517720.jpg,True
2388,2388,2388,2388,NEBC00640471.jpg,True
2389,2389,2389,2389,0f97975b8dbb11284ce82681fe7b9f0653562d05561af76092a0dc6f6a279df5.jpg,True
2390,2390,2390,2390,GH00663607.jpg,True
2391,2391,2391,2391,GH00772533.jpg,True
2392,2392,2392,2392,NEBC00688828.jpg,True
2393,2393,2393,2393,00367106.jpg,True
2394,2394,2394,2394,MAINE00036267.jpg,True
2395,2395,2395,2395,YU.033281.jpg,True
2396,2396,2396,2396,GH00713415.jpg,True
2397,2397,2397,2397,NHA-709089.jpg,True
2398,2398,2398,2398,NEBC00686590.jpg,True
2399,2399,2399,2399,A00744227.jpg,True
2400,2400,2400,2400,KESC03976.jpg,True
2401,2401,2401,2401,NEBC00731185.jpg,True
2402,2402,2402,2402,UVMVT058138.jpg,True
2403,2403,2403,2403,NEBC00629817.jpg,True
2404,2404,2404,2404,CBS031649-large.jpg,True
2405,2405,2405,2405,NEBC01039281.jpg,True
2406,2406,2406,2406,3d900c8ffdf9ab8677894f2ab44adf26956e7d14e08e589aa802be561cbb80e0.jpg,True
2407,2407,2407,2407,YU.073975.jpg,True
2408,2408,2408,2408,CBS034501-large.jpg,True
2409,2409,2409,2409,YU.078141.jpg,True
2410,2410,2410,2410,NEBC00698892.jpg,True
2411,2411,2411,2411,YU.069576.jpg,True
2412,2412,2412,2412,CCSU-05677.jpg,True
2413,2413,2413,2413,NHA-547966.jpg,True
2414,2414,2414,2414,NEBC00642369.jpg,True
2415,2415,2415,2415,00369568.jpg,True
2416,2416,2416,2416,KIRI-10456.jpg,True
2417,2417,2417,2417,NEBC00627152.jpg,True
2418,2418,2418,2418,NEBC00715331.jpg,True
2419,2419,2419,2419,NEBC00715367.jpg,True
2420,2420,2420,2420,KIRI-10450.jpg,True
2421,2421,2421,2421,GH00749017.jpg,True
2422,2422,2422,2422,YU.049742.jpg,True
2423,2423,2423,2423,1241c062bf5585c19bc4822d4a34c9e3a9577d41e468622e5cd8d1110b868443.jpg,True
2424,2424,2424,2424,NEBC00744608.jpg,True
2425,2425,2425,2425,NEBC00688809.jpg,True
2426,2426,2426,2426,NEBC00773165.jpg,True
2427,2427,2427,2427,00396566.jpg,True
2428,2428,2428,2428,179e306689b8140d5b5e2e07705117e85580a9a30aeeac3b2a7a357194b0fa6b.jpg,True
2429,2429,2429,2429,NEBC00682388.jpg,True
2430,2430,2430,2430,MAINE00032875.jpg,True
2431,2431,2431,2431,00369565.jpg,True
2432,2432,2432,2432,WSCH003788.jpg,True
2433,2433,2433,2433,00401756.jpg,True
2434,2434,2434,2434,00403553.jpg,True
2435,2435,2435,2435,NEBC00738185.jpg,True
2436,2436,2436,2436,NEBC00583965.jpg,True
2437,2437,2437,2437,00338709.jpg,True
2438,2438,2438,2438,CCSU-00347.jpg,True
2439,2439,2439,2439,NHA-672774.jpg,True
2440,2440,2440,2440,UVMVT059911.jpg,True
2441,2441,2441,2441,NEBC00773428.jpg,True
2442,2442,2442,2442,NEBC00575858.jpg,True
2443,2443,2443,2443,UVMVT089583.jpg,True
2444,2444,2444,2444,NEBC00648892.jpg,True
2445,2445,2445,2445,NEBC00713133.jpg,True
